,unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1161,1545782400,2018-12-26,BTC/USD,3780.0,3863.34,3678.8,3810.01,10064.18282348,38344637.199287035
1160,1545868800,2018-12-27,BTC/USD,3810.01,3841.17,3566.0,3591.69,11850.0123819,42561570.97194641
1159,1545955200,2018-12-28,BTC/USD,3590.26,3970.0,3575.0,3884.97,13055.71840689,50721074.33921544
1158,1546041600,2018-12-29,BTC/USD,3884.66,3961.85,3702.51,3725.48,6901.3823318,25710961.849474262
1157,1546128000,2018-12-30,BTC/USD,3728.96,3870.0,3688.76,3835.79,5736.45370818,22003831.76929976
1156,1546214400,2018-12-31,BTC/USD,3831.03,3842.89,3630.0,3693.3,6667.16373743,24623835.83145022
1155,1546300800,2019-01-01,BTC/USD,3693.85,3845.46,3629.66,3823.44,5149.60627729,19689210.62484168
1154,1546387200,2019-01-02,BTC/USD,3825.41,3918.67,3770.0,3885.87,5534.46951453,21506229.052426692
1153,1546473600,2019-01-03,BTC/USD,3890.27,3893.4,3760.0,3787.81,4803.2461092,18193783.64488885
1152,1546560000,2019-01-04,BTC/USD,3785.64,3850.33,3732.38,3817.71,7452.05894356,28449799.949418448
1151,1546646400,2019-01-05,BTC/USD,3822.0,3887.09,3780.0,3791.84,3656.37531439,13864390.172116578
1150,1546732800,2019-01-06,BTC/USD,3795.38,4090.0,3753.0,4040.71,5400.71486407,21822722.558396287
1149,1546819200,2019-01-07,BTC/USD,4040.71,4070.0,3964.01,4005.45,7445.09600426,29820959.790263217
1148,1546905600,2019-01-08,BTC/USD,4005.0,4112.0,3934.73,3994.9,11819.98676966,47219665.14611473
1147,1546992000,2019-01-09,BTC/USD,3994.75,4060.0,3948.44,4002.13,7390.13399203,29576276.953523025
1146,1547078400,2019-01-10,BTC/USD,4003.09,4036.22,3503.44,3627.51,16118.42088248,58469732.93540503
1145,1547164800,2019-01-11,BTC/USD,3627.65,3704.6,3569.85,3632.02,10571.08164263,38394379.94766501
1144,1547251200,2019-01-12,BTC/USD,3631.0,3650.35,3557.09,3617.13,3184.35219414,11518215.851989618
1143,1547337600,2019-01-13,BTC/USD,3617.75,3654.02,3476.0,3515.95,5908.52280454,20774070.75462241
1142,1547424000,2019-01-14,BTC/USD,3517.03,3714.0,3506.0,3664.28,9925.99072165,36371609.28152766
1141,1547510400,2019-01-15,BTC/USD,3664.28,3687.02,3534.68,3576.93,8059.8173777,28829402.57281646
1140,1547596800,2019-01-16,BTC/USD,3576.92,3669.0,3570.48,3605.91,7675.06606371,27675597.469792526
1139,1547683200,2019-01-17,BTC/USD,3609.5,3660.0,3534.25,3638.01,7499.52552971,27283348.87234028
1138,1547769600,2019-01-18,BTC/USD,3638.01,3641.9,3577.0,3609.21,5023.5102908,18130903.576658268
1137,1547856000,2019-01-19,BTC/USD,3609.29,3774.0,3602.6,3681.0,4080.88346413,15021732.03146253
1136,1547942400,2019-01-20,BTC/USD,3680.0,3703.27,3470.0,3536.72,5591.01583422,19773857.521202557
1135,1548028800,2019-01-21,BTC/USD,3537.42,3573.29,3485.58,3531.51,5821.89983137,20560097.473481473
1134,1548115200,2019-01-22,BTC/USD,3531.51,3615.8,3401.36,3576.81,6877.0636755,24597950.125165153
1133,1548201600,2019-01-23,BTC/USD,3574.44,3620.23,3518.0,3552.32,6170.84267224,21920807.841451596
1132,1548288000,2019-01-24,BTC/USD,3553.2,3598.0,3524.0,3570.73,4488.01463801,16025488.508381449
1131,1548374400,2019-01-25,BTC/USD,3570.67,3578.79,3511.0,3560.0,4961.79512299,17663990.6378444
1130,1548460800,2019-01-26,BTC/USD,3560.94,3657.89,3536.51,3555.56,2697.88387935,9592488.006061686
1129,1548547200,2019-01-27,BTC/USD,3555.31,3564.12,3456.0,3533.23,3852.6596409,13612332.623017106
1128,1548633600,2019-01-28,BTC/USD,3532.23,3536.77,3357.3,3429.5,10345.1009104,35478523.5722168
1127,1548720000,2019-01-29,BTC/USD,3431.43,3438.76,3322.19,3390.5,7284.38686266,24697713.65784873
1126,1548806400,2019-01-30,BTC/USD,3391.25,3465.05,3372.34,3437.35,5704.02340186,19606724.84038347
1125,1548892800,2019-01-31,BTC/USD,3438.0,3474.2,3392.6,3413.11,5951.8181698,20314210.11352608
1124,1548979200,2019-02-01,BTC/USD,3413.69,3460.0,3364.53,3434.83,6659.84752495,22875444.07412401
1123,1549065600,2019-02-02,BTC/USD,3434.83,3485.0,3406.38,3462.82,3051.95860768,10568383.305846458
1122,1549152000,2019-02-03,BTC/USD,3470.5,3476.33,3384.67,3414.82,2813.89222442,9608935.445793904
1121,1549238400,2019-02-04,BTC/USD,3413.75,3439.46,3394.85,3410.87,3244.08497898,11065152.132253513
1120,1549324800,2019-02-05,BTC/USD,3409.81,3435.0,3396.0,3431.39,4045.62530164,13882118.20379448
1119,1549411200,2019-02-06,BTC/USD,3431.81,3445.6,3328.7,3364.62,6137.40639817,20650040.315410744
1118,1549497600,2019-02-07,BTC/USD,3364.0,3383.29,3350.0,3359.33,4293.5558141,14423470.852980552
1117,1549584000,2019-02-08,BTC/USD,3358.39,3711.04,3337.91,3622.94,14388.64754224,52129206.72668298
1116,1549670400,2019-02-09,BTC/USD,3626.12,3639.74,3589.52,3622.62,4054.50461695,14687929.51545541
1115,1549756800,2019-02-10,BTC/USD,3622.74,3662.43,3576.16,3650.37,4155.50568273,15169133.279067112
1114,1549843200,2019-02-11,BTC/USD,3651.32,3652.56,3578.7,3588.7,7931.40887407,28463447.026375007
1113,1549929600,2019-02-12,BTC/USD,3588.99,3619.93,3548.28,3585.94,10074.81670532,36127688.2162752
1112,1550016000,2019-02-13,BTC/USD,3585.7,3629.81,3541.0,3574.93,7992.74321134,28573497.488515705
1111,1550102400,2019-02-14,BTC/USD,3575.01,3590.74,3531.01,3560.46,5910.24312876,21043184.250224832
1110,1550188800,2019-02-15,BTC/USD,3560.45,3620.53,3544.88,3566.29,6234.76805726,22234990.974925768
1109,1550275200,2019-02-16,BTC/USD,3566.29,3609.0,3561.96,3579.92,3442.47630393,12323789.769965086
1108,1550361600,2019-02-17,BTC/USD,3580.43,3663.34,3553.98,3625.6,5012.46127538,18173179.600017726
1107,1550448000,2019-02-18,BTC/USD,3625.6,3916.47,3614.82,3869.8,15567.08485429,60241504.96913145
1106,1550534400,2019-02-19,BTC/USD,3870.97,4000.0,3840.08,3888.46,12525.13651013,48703492.3141801
1105,1550620800,2019-02-20,BTC/USD,3889.92,3967.52,3861.49,3936.53,9854.35493853,38791963.8461715
1104,1550707200,2019-02-21,BTC/USD,3936.8,3989.99,3866.25,3900.4,8055.79892817,31420838.13943427
1103,1550793600,2019-02-22,BTC/USD,3900.64,3957.0,3882.59,3939.82,6593.85993401,25978621.24521128
1102,1550880000,2019-02-23,BTC/USD,3939.83,4157.87,3905.63,4113.53,7966.31721086,32769684.836388934
1101,1550966400,2019-02-24,BTC/USD,4113.56,4190.0,3714.42,3730.68,13737.01398845,51248403.34643064
1100,1551052800,2019-02-25,BTC/USD,3733.78,3861.81,3732.6,3820.71,8835.36224921,33757356.89917914
1099,1551139200,2019-02-26,BTC/USD,3817.93,3830.0,3760.09,3795.06,6543.16453722,24831702.008622132
1098,1551225600,2019-02-27,BTC/USD,3794.42,3822.85,3658.19,3798.47,7602.29984472,28877107.891173575
1097,1551312000,2019-02-28,BTC/USD,3796.49,3897.62,3755.0,3791.36,6747.88027166,25583643.346760858
1096,1551398400,2019-03-01,BTC/USD,3791.02,3845.3,3789.5,3807.05,4761.41015902,18126926.545897093
1095,1551484800,2019-03-02,BTC/USD,3805.0,3818.75,3760.0,3810.46,3259.74312485,12421120.787515933
1094,1551571200,2019-03-03,BTC/USD,3810.47,3822.39,3756.0,3789.52,2508.08649072,9504443.918313254
1093,1551657600,2019-03-04,BTC/USD,3789.7,3806.9,3670.0,3698.66,7293.71962839,26976989.040740956
1092,1551744000,2019-03-05,BTC/USD,3698.65,3877.1,3690.0,3844.07,7280.82397551,27987997.019538727
1091,1551830400,2019-03-06,BTC/USD,3844.07,3895.12,3808.8,3851.55,6402.67507493,24660223.184846643
1090,1551916800,2019-03-07,BTC/USD,3851.26,3891.04,3826.13,3856.64,7964.50825371,30716241.11158813
1089,1552003200,2019-03-08,BTC/USD,3856.78,3924.37,3760.1,3844.64,7707.39667049,29632165.53523267
1088,1552089600,2019-03-09,BTC/USD,3841.27,3950.25,3835.66,3916.43,5125.89830383,20075221.894068927
1087,1552176000,2019-03-10,BTC/USD,3916.42,3916.43,3862.0,3897.92,3000.60671855,11696124.940370416
1086,1552262400,2019-03-11,BTC/USD,3898.14,3912.89,3812.64,3849.25,6612.11516125,25451684.28444156
1085,1552348800,2019-03-12,BTC/USD,3848.86,3877.69,3791.07,3859.74,5794.61473428,22365706.274489887
1084,1552435200,2019-03-13,BTC/USD,3861.37,3874.68,3820.0,3848.48,4275.54000025,16454330.18016212
1083,1552521600,2019-03-14,BTC/USD,3848.1,3903.98,3775.01,3854.77,5167.56617609,19919779.06860645
1082,1552608000,2019-03-15,BTC/USD,3857.33,3912.06,3843.09,3901.21,6411.98332751,25014493.47711529
1081,1552694400,2019-03-16,BTC/USD,3899.19,4040.0,3899.12,3990.0,6959.47788339,27768316.7547261
1080,1552780800,2019-03-17,BTC/USD,3990.0,3992.42,3927.28,3965.5,2711.95016796,10754238.39104538
1079,1552867200,2019-03-18,BTC/USD,3965.63,4016.63,3929.83,3969.59,5420.23037801,21516092.306244716
1078,1552953600,2019-03-19,BTC/USD,3969.94,4012.63,3947.15,3998.13,5317.45055524,21259858.5884217
1077,1553040000,2019-03-20,BTC/USD,3999.5,4050.0,3962.6,4031.59,6244.95370182,25177092.894720495
1076,1553126400,2019-03-21,BTC/USD,4033.7,4055.35,3919.63,3974.21,7561.75989694,30052021.800017916
1075,1553212800,2019-03-22,BTC/USD,3974.5,4000.81,3958.94,3982.07,3453.36892821,13751556.807957197
1074,1553299200,2019-03-23,BTC/USD,3980.4,4001.17,3957.11,3982.52,2259.5645261,8998760.916483771
1073,1553385600,2019-03-24,BTC/USD,3979.19,3980.97,3942.04,3969.99,2204.06560941,8750118.428701606
1072,1553472000,2019-03-25,BTC/USD,3970.23,3980.22,3850.45,3910.51,6913.36709721,27034791.167310677
1071,1553558400,2019-03-26,BTC/USD,3910.0,3936.36,3879.5,3922.58,4315.60487708,16928305.378736466
1070,1553644800,2019-03-27,BTC/USD,3922.58,4037.11,3912.19,4025.5,8151.67504888,32814567.90926644
1069,1553731200,2019-03-28,BTC/USD,4025.5,4025.56,3992.6,4012.23,3927.54682157,15758221.1839078
1068,1553817600,2019-03-29,BTC/USD,4011.0,4102.57,4005.0,4090.0,8391.03462414,34319331.612732604
1067,1553904000,2019-03-30,BTC/USD,4090.0,4130.36,4040.0,4094.92,3923.1364664,16064929.978990689
1066,1553990400,2019-03-31,BTC/USD,4094.92,4101.7,4074.29,4096.08,2402.58820541,9841193.496415792
1065,1554076800,2019-04-01,BTC/USD,4092.02,4150.0,4052.56,4136.32,7232.98731201,29917950.0784132
1064,1554163200,2019-04-02,BTC/USD,4133.93,5080.0,4130.64,4899.63,30686.17351442,150350896.33645767
1063,1554249600,2019-04-03,BTC/USD,4899.01,5345.0,4800.5,4978.23,29321.27268405,145968039.31391823
1062,1554336000,2019-04-04,BTC/USD,4972.83,5077.35,4778.59,4907.94,15898.11514808,78026995.25986774
1061,1554422400,2019-04-05,BTC/USD,4911.14,5067.62,4883.83,5039.73,13023.7465161,65636166.029584646
1060,1554508800,2019-04-06,BTC/USD,5041.0,5240.0,4900.0,5041.39,10049.84478829,50665187.01723733
1059,1554595200,2019-04-07,BTC/USD,5041.92,5253.49,5028.3,5190.85,10872.51935616,56437617.09992314
1058,1554681600,2019-04-08,BTC/USD,5192.92,5347.37,5127.68,5287.88,13344.98151487,70566660.85285078
1057,1554768000,2019-04-09,BTC/USD,5287.97,5288.95,5136.01,5192.6,9410.35350033,48864201.58581356
1056,1554854400,2019-04-10,BTC/USD,5184.03,5466.06,5161.0,5323.47,10723.93474696,57088544.907399155
1055,1554940800,2019-04-11,BTC/USD,5323.47,5344.31,4966.87,5040.2,15052.95606333,75869909.15039587
1054,1555027200,2019-04-12,BTC/USD,5037.82,5122.48,4912.0,5076.35,8057.03847684,40900347.27190673
1053,1555113600,2019-04-13,BTC/USD,5075.74,5122.01,5033.73,5063.63,4520.43702971,22889820.55675045
1052,1555200000,2019-04-14,BTC/USD,5064.0,5185.26,5012.73,5162.72,3443.44728316,17777554.157715797
1051,1555286400,2019-04-15,BTC/USD,5160.54,5192.01,4948.57,5027.31,7423.01375858,37317791.29864682
1050,1555372800,2019-04-16,BTC/USD,5027.33,5231.96,5014.77,5202.43,7675.40412015,39930752.65679197
1049,1555459200,2019-04-17,BTC/USD,5201.47,5275.07,5170.01,5233.72,6741.07720986,35280910.61478848
1048,1555545600,2019-04-18,BTC/USD,5227.6,5325.0,5218.23,5281.58,6375.89568714,33674803.14328488
1047,1555632000,2019-04-19,BTC/USD,5283.0,5357.96,5180.37,5289.91,5285.60637017,27960381.993625987
1046,1555718400,2019-04-20,BTC/USD,5289.91,5362.97,5253.82,5318.89,3665.56962108,19496761.601866204
1045,1555804800,2019-04-21,BTC/USD,5318.94,5346.91,5212.8,5295.65,4631.03916752,24524362.56747729
1044,1555891200,2019-04-22,BTC/USD,5295.96,5439.12,5249.0,5386.8,7127.11186779,38392326.209411174
1043,1555977600,2019-04-23,BTC/USD,5388.22,5627.0,5363.24,5531.32,10132.40317154,56045564.31080263
1042,1556064000,2019-04-24,BTC/USD,5531.29,5623.3,5372.0,5440.95,10521.03763127,57244439.6998585
1041,1556150400,2019-04-25,BTC/USD,5440.95,5510.0,4991.42,5132.55,9893.93590864,50781120.747890234
1040,1556236800,2019-04-26,BTC/USD,5132.5,5291.48,5046.31,5155.19,15033.1017793,77498495.96162955
1039,1556323200,2019-04-27,BTC/USD,5154.11,5218.31,5113.0,5168.91,4041.33355341,20889289.417556483
1038,1556409600,2019-04-28,BTC/USD,5171.51,5213.23,5099.0,5160.98,3957.25435637,20423310.58813844
1037,1556496000,2019-04-29,BTC/USD,5152.98,5191.96,5071.58,5149.11,5753.61513714,29625997.238798942
1036,1556582400,2019-04-30,BTC/USD,5150.21,5287.4,5127.05,5269.0,5055.2728357,26636232.571303297
1035,1556668800,2019-05-01,BTC/USD,5267.86,5357.96,5263.03,5318.42,4209.28441353,22386742.410606224
1034,1556755200,2019-05-02,BTC/USD,5322.28,5422.94,5304.99,5385.0,5908.52172325,31817389.47970125
1033,1556841600,2019-05-03,BTC/USD,5385.0,5796.56,5363.1,5658.22,12700.58899257,71862726.64953943
1032,1556928000,2019-05-04,BTC/USD,5659.82,5846.13,5510.0,5764.65,8525.45570755,49146268.2445281
1031,1557014400,2019-05-05,BTC/USD,5766.46,5782.55,5624.25,5709.32,5162.56182988,29474717.50657048
1030,1557100800,2019-05-06,BTC/USD,5714.4,5755.79,5562.44,5685.46,6826.98087533,38814526.6874537
1029,1557187200,2019-05-07,BTC/USD,5686.88,5970.0,5686.88,5751.54,10741.56186069,61780522.70423297
1028,1557273600,2019-05-08,BTC/USD,5751.54,5986.0,5658.66,5940.89,6320.4135454,37548881.627731405
1027,1557360000,2019-05-09,BTC/USD,5945.32,6172.0,5932.83,6156.7,9081.24077807,55910475.098343566
1026,1557446400,2019-05-10,BTC/USD,6151.66,6426.8,6105.0,6342.84,13821.71360689,87668917.93432617
1025,1557532800,2019-05-11,BTC/USD,6338.93,7445.0,6338.93,7217.47,22331.43531269,161176464.42628068
1024,1557619200,2019-05-12,BTC/USD,7214.4,7585.0,6762.57,6974.35,27398.21436403,191084736.34977263
1023,1557705600,2019-05-13,BTC/USD,6968.84,8167.5,6863.75,7810.05,27299.34473923,213209247.38062328
1022,1557792000,2019-05-14,BTC/USD,7810.72,8335.56,7618.99,7986.0,18881.44115957,150787189.10032603
1021,1557878400,2019-05-15,BTC/USD,7991.72,8300.0,7838.0,8208.69,16613.07123458,136371551.7125845
1020,1557964800,2019-05-16,BTC/USD,8203.97,8390.95,7654.93,7880.0,17078.7037596,134580185.62564802
1019,1558051200,2019-05-17,BTC/USD,7879.28,7942.09,6178.0,7351.71,27307.57969969,200757406.75400797
1018,1558137600,2019-05-18,BTC/USD,7352.39,7493.85,7205.57,7260.12,7564.89968988,54922079.53649158
1017,1558224000,2019-05-19,BTC/USD,7257.82,8299.99,7247.86,8200.0,15595.26745165,127881193.10353
1016,1558310400,2019-05-20,BTC/USD,8193.45,8199.97,7581.03,8005.64,13426.78750889,107490027.15267016
1015,1558396800,2019-05-21,BTC/USD,8007.67,8117.48,7676.27,7955.16,7518.5556769,59811313.37864781
1014,1558483200,2019-05-22,BTC/USD,7949.18,8049.22,7505.69,7624.95,8396.82203697,64025348.19079439
1013,1558569600,2019-05-23,BTC/USD,7622.9,7980.0,7468.31,7880.22,8370.35625318,65960248.7534341
1012,1558656000,2019-05-24,BTC/USD,7880.4,8188.87,7795.95,7999.02,9358.97181211,74862602.70450413
1011,1558742400,2019-05-25,BTC/USD,7999.02,8158.45,7939.76,8064.64,3361.65325124,27110523.27608015
1010,1558828800,2019-05-26,BTC/USD,8066.15,8802.29,7888.91,8733.26,8526.81164447,74466863.06218408
1009,1558915200,2019-05-27,BTC/USD,8733.27,8939.18,8653.68,8770.73,8948.02467376,78480708.44688703
1008,1559001600,2019-05-28,BTC/USD,8774.45,8817.41,8540.94,8717.96,6144.01124571,53563244.27964995
1007,1559088000,2019-05-29,BTC/USD,8715.35,8762.39,8421.12,8663.41,7584.25785894,65705535.37771939
1006,1559174400,2019-05-30,BTC/USD,8663.07,9096.79,8000.0,8277.76,15259.58792555,126315206.54660076
1005,1559260800,2019-05-31,BTC/USD,8277.76,8589.99,8109.74,8547.2,9957.91006545,85112248.91141425
1004,1559347200,2019-06-01,BTC/USD,8545.8,8624.72,8457.33,8556.27,5167.05130706,44210686.08705827
1003,1559433600,2019-06-02,BTC/USD,8560.1,8833.97,8546.01,8734.49,4263.0361653,37235446.755451195
1002,1559520000,2019-06-03,BTC/USD,8735.84,8745.96,8049.22,8103.64,9955.03261894,80672000.53214695
1001,1559606400,2019-06-04,BTC/USD,8103.63,8103.63,7432.84,7665.53,15485.70215021,118706114.40349926
1000,1559692800,2019-06-05,BTC/USD,7673.41,7924.48,7570.9,7785.94,9193.71188764,71581689.13445178
999,1559779200,2019-06-06,BTC/USD,7784.62,7878.62,7449.68,7806.07,8738.66635896,68214641.30468687
998,1559865600,2019-06-07,BTC/USD,7801.97,8134.99,7758.93,8001.25,9012.09615945,72108034.39579931
997,1559952000,2019-06-08,BTC/USD,8002.68,8061.12,7777.67,7932.27,4870.11556741,38631071.61189933
996,1560038400,2019-06-09,BTC/USD,7933.17,7966.58,7511.41,7632.99,3895.84810538,29736969.629884485
995,1560124800,2019-06-10,BTC/USD,7629.98,8090.0,7523.16,8021.1,7150.59429755,57355631.92007831
994,1560211200,2019-06-11,BTC/USD,8017.99,8057.32,7713.34,7919.1,5552.68803771,43972291.83942926
993,1560297600,2019-06-12,BTC/USD,7915.7,8266.0,7821.73,8176.27,8577.16249687,70129196.40828328
992,1560384000,2019-06-13,BTC/USD,8171.12,8335.56,8049.22,8238.0,7237.80039095,59624999.620646104
991,1560470400,2019-06-14,BTC/USD,8235.44,8737.37,8174.92,8697.54,8678.2503063,75479429.16905652
990,1560556800,2019-06-15,BTC/USD,8694.74,8911.98,8623.52,8857.19,5275.7530691,46728347.32610183
989,1560643200,2019-06-16,BTC/USD,8857.19,9391.85,8805.0,8974.19,15018.85335613,134782043.60004827
988,1560729600,2019-06-17,BTC/USD,8973.02,9477.7,8973.02,9333.48,12760.96069746,119104171.45052896
987,1560816000,2019-06-18,BTC/USD,9333.48,9361.87,8918.0,9078.84,11327.45394298,102840141.95568456
986,1560902400,2019-06-19,BTC/USD,9076.51,9325.85,9036.19,9278.27,4687.25984305,43489662.38397553
985,1560988800,2019-06-20,BTC/USD,9280.17,9600.0,9211.08,9534.99,7870.31583938,75043382.82532991
984,1561075200,2019-06-21,BTC/USD,9534.99,10229.49,9534.97,10222.12,12553.09963424,128319290.8331574
983,1561161600,2019-06-22,BTC/USD,10222.13,11200.0,10085.5,10661.3,13709.30032222,146158963.52528408
982,1561248000,2019-06-23,BTC/USD,10665.66,11247.62,10483.33,10831.95,7270.6458116,78755271.89896064
981,1561334400,2019-06-24,BTC/USD,10827.23,11099.0,10551.51,11029.63,8247.39381098,90965702.19939934
980,1561420800,2019-06-25,BTC/USD,11030.0,11796.37,11000.02,11751.01,12133.57175867,142581723.07184875
979,1561507200,2019-06-26,BTC/USD,11760.0,13880.0,11647.07,12920.54,37487.80242579,484362650.7545168
978,1561593600,2019-06-27,BTC/USD,12927.44,13355.61,10300.0,11153.74,36106.96055323,402727650.2009835
977,1561680000,2019-06-28,BTC/USD,11153.73,12447.46,10739.1,12354.43,18718.10158772,231251475.7983756
976,1561766400,2019-06-29,BTC/USD,12354.45,12386.76,11317.03,11858.62,12265.99736052,145457801.61940968
975,1561852800,2019-06-30,BTC/USD,11867.35,12200.06,10651.3,10760.1,12642.61772277,136035830.95877746
974,1561939200,2019-07-01,BTC/USD,10759.24,11200.41,9950.0,10577.43,22917.43710404,242407586.74738583
973,1562025600,2019-07-02,BTC/USD,10581.78,10942.63,9614.08,10828.9,20285.24655295,219666906.39724025
972,1562112000,2019-07-03,BTC/USD,10830.1,12009.0,10830.1,11967.43,19389.85475767,232046729.5225827
971,1562198400,2019-07-04,BTC/USD,11970.0,12061.04,11052.74,11146.34,11185.29420376,124675092.19513825
970,1562284800,2019-07-05,BTC/USD,11144.82,11440.0,10769.15,10997.84,11893.4379497,130802127.62072866
969,1562371200,2019-07-06,BTC/USD,10996.82,11735.0,10982.89,11240.0,7892.17866812,88708088.2296688
968,1562457600,2019-07-07,BTC/USD,11233.21,11627.0,11083.76,11469.96,6683.05546715,76654378.88599181
967,1562544000,2019-07-08,BTC/USD,11478.43,12398.0,11332.19,12286.14,11901.90089462,146228420.65742654
966,1562630400,2019-07-09,BTC/USD,12299.94,12883.48,12030.43,12567.23,15115.5523839,189960623.3855196
965,1562716800,2019-07-10,BTC/USD,12574.88,13200.0,11550.0,12098.95,19838.38994897,240023688.0730906
964,1562803200,2019-07-11,BTC/USD,12101.44,12104.97,10966.81,11349.24,18468.68600043,209605549.90352017
963,1562889600,2019-07-12,BTC/USD,11352.74,11942.39,11083.52,11808.91,9176.67942993,108366581.48689468
962,1562976000,2019-07-13,BTC/USD,11811.08,11846.61,10810.0,11378.79,9391.35341435,106862238.31767164
961,1563062400,2019-07-14,BTC/USD,11382.03,11467.3,10090.0,10191.87,12170.40823763,124039218.60485408
960,1563148800,2019-07-15,BTC/USD,10191.87,11080.37,9855.0,10850.0,16048.02718406,174121094.947051
959,1563235200,2019-07-16,BTC/USD,10848.27,11042.11,9366.0,9412.81,20761.02748001,195419607.07411292
958,1563321600,2019-07-17,BTC/USD,9427.45,9993.0,9049.54,9699.35,16992.78525932,164818971.70498544
957,1563408000,2019-07-18,BTC/USD,9712.15,10797.0,9280.33,10648.6,18289.54217585,194758018.81375635
956,1563494400,2019-07-19,BTC/USD,10638.44,10776.99,10102.58,10535.43,13787.45646718,145256782.48802218
955,1563580800,2019-07-20,BTC/USD,10533.71,11120.0,10359.17,10750.11,9964.67388282,107121340.3544421
954,1563667200,2019-07-21,BTC/USD,10757.15,10839.09,10325.0,10600.24,5628.16176664,59659865.48520799
953,1563753600,2019-07-22,BTC/USD,10605.03,10686.89,10052.25,10328.83,9371.30644231,96794631.1205248
952,1563840000,2019-07-23,BTC/USD,10315.87,10327.33,9801.88,9847.02,9040.84882621,89025419.2086664
951,1563926400,2019-07-24,BTC/USD,9841.42,9911.5,9514.96,9763.67,9433.34520017,92104069.53054383
950,1564012800,2019-07-25,BTC/USD,9781.52,10187.0,9734.19,9883.96,6377.95751785,63039476.98812868
949,1564099200,2019-07-26,BTC/USD,9886.08,9897.46,9650.0,9846.94,5570.10914746,54848530.568489775
948,1564185600,2019-07-27,BTC/USD,9846.94,10235.0,9299.0,9481.37,9614.10207519,91154858.99264422
947,1564272000,2019-07-28,BTC/USD,9467.84,9634.5,9111.0,9533.19,3860.8348169,36806071.86812291
946,1564358400,2019-07-29,BTC/USD,9538.73,9725.17,9360.0,9495.39,5068.6543093,48128849.441984124
945,1564444800,2019-07-30,BTC/USD,9508.21,9775.0,9373.48,9593.62,5533.97118529,53090816.64262185
944,1564531200,2019-07-31,BTC/USD,9592.26,10143.2,9574.09,10085.34,7917.5084772,79850764.94544426
943,1564617600,2019-08-01,BTC/USD,10096.01,10499.0,9878.09,10407.71,7681.73235986,79949242.6990385
942,1564704000,2019-08-02,BTC/USD,10416.79,10670.0,10318.47,10529.51,9286.86172741,97786103.42738087
941,1564790400,2019-08-03,BTC/USD,10529.51,10919.0,10502.8,10821.52,6996.11722818,75708622.50709444
940,1564876800,2019-08-04,BTC/USD,10812.58,11085.99,10564.96,10986.96,7556.32923024,83021086.99947765
939,1564963200,2019-08-05,BTC/USD,10986.55,11959.36,10986.55,11800.0,17260.45577332,203673378.125176
938,1565049600,2019-08-06,BTC/USD,11800.0,12325.0,11200.0,11470.0,16420.57916354,188344043.0058038
937,1565136000,2019-08-07,BTC/USD,11471.58,12145.42,11388.01,11971.57,15480.45524249,185325353.567336
936,1565222400,2019-08-08,BTC/USD,11973.46,12061.1,11450.93,11983.43,10144.46210884,121565451.56893653
935,1565308800,2019-08-09,BTC/USD,11985.6,12040.0,11650.0,11859.32,7336.91484905,87010821.00763565
934,1565395200,2019-08-10,BTC/USD,11859.32,11976.68,11200.0,11273.2,7447.24834124,83954320.00046676
933,1565481600,2019-08-11,BTC/USD,11273.03,11589.73,11080.37,11528.73,4361.39069182,50281295.710505985
932,1565568000,2019-08-12,BTC/USD,11527.44,11551.57,11194.04,11385.11,3417.70935664,38910996.97337563
931,1565654400,2019-08-13,BTC/USD,11380.61,11446.94,10738.58,10862.28,9003.17888634,97795049.95351326
930,1565740800,2019-08-14,BTC/USD,10862.25,10862.25,9888.57,10022.99,12678.9411947,127080900.80506615
929,1565827200,2019-08-15,BTC/USD,10022.5,10444.66,9467.57,10301.44,15083.17326332,155378404.3816952
928,1565913600,2019-08-16,BTC/USD,10294.9,10540.0,9736.96,10354.34,11080.39966131,114730225.4290886
927,1566000000,2019-08-17,BTC/USD,10351.18,10472.93,9974.51,10210.89,3907.52839849,39899342.64885756
926,1566086400,2019-08-18,BTC/USD,10221.94,10515.0,10065.41,10318.99,3398.41986671,35068260.620381825
925,1566172800,2019-08-19,BTC/USD,10318.99,10940.0,10267.56,10927.3,8044.02134828,87899434.47906004
924,1566259200,2019-08-20,BTC/USD,10927.3,10955.48,10549.74,10772.22,5883.59995275,63379433.08301259
923,1566345600,2019-08-21,BTC/USD,10778.75,10807.54,9853.45,10134.75,9812.62171129,99448467.88849632
922,1566432000,2019-08-22,BTC/USD,10123.56,10238.29,9755.53,10112.01,6710.30664788,67854687.92642905
921,1566518400,2019-08-23,BTC/USD,10112.45,10479.0,10051.0,10401.6,5557.29144342,57804722.67787748
920,1566604800,2019-08-24,BTC/USD,10401.87,10432.0,9885.48,10149.7,5106.55673687,51830018.91220944
919,1566691200,2019-08-25,BTC/USD,10149.38,10355.89,9907.86,10136.75,3953.39528117,40074579.6164
918,1566777600,2019-08-26,BTC/USD,10136.75,10650.0,10136.75,10360.97,7166.67534085,74253708.20628662
917,1566864000,2019-08-27,BTC/USD,10355.11,10375.53,10019.1,10167.29,4781.3350218,48613219.75379692
916,1566950400,2019-08-28,BTC/USD,10171.39,10280.71,9555.0,9711.78,9303.15591906,90350203.59160854
